,filename,1,2,3,4,5,6,7,8,9,10,mean
318,men-1171087_1920.jpg,6,0,6,7,8,3,4,4,2,0,4.840909
319,mohammed-hassan-xC2YIBmTROU-unsplash.jpg,0,3,6,6,2,3,2,0,0,0,4.090909
320,caroline-hernandez-vGacDiUiD7I-unsplash.jpg,0,2,0,7,7,5,1,3,0,0,5.1346154
321,campus-2787759_1920.jpg,4,2,4,5,4,13,6,2,2,3,5.405797
322,portrait-2181213_1280.jpg,3,3,6,5,7,6,4,4,1,0,4.926357
323,streegar-bORAYzcoJ8A-unsplash.jpg,0,2,9,11,8,6,1,1,0,0,4.445122
324,woman-1140923_1920.jpg,2,4,2,4,2,5,6,2,0,0,4.814815
325,jassir-jonis-yFoZ6B6KGN8-unsplash.jpg,1,1,7,7,3,4,2,1,0,0,4.314815
326,manny-moreno-ajhtGO4Cs7g-unsplash.jpg,1,1,2,2,2,2,2,0,0,0,4.4166665
327,tania-mousinho-ZTiPsISn3ac-unsplash.jpg,3,7,5,8,7,6,2,0,0,0,4.025
328,bella-4368194_1920.jpg,0,3,1,9,4,6,2,1,0,0,4.730769
329,hamid-tajik-uvnApE6gmnM-unsplash.jpg,1,2,2,2,3,2,4,0,0,0,4.4444447
330,abi-lewis-5f8i3ckEswk-unsplash.jpg,3,1,3,3,2,2,3,0,0,0,4.25
331,teenager-398355_1920.jpg,6,2,8,8,4,2,5,3,2,1,4.780303
332,muslim-417317_1920.jpg,2,3,5,6,1,6,3,3,1,0,4.733333
333,man-1928649_1920.jpg,5,5,5,5,7,3,3,2,2,0,4.355263
334,jeffrey-grospe-epomvImeev4-unsplash.jpg,3,0,3,4,5,2,2,1,0,0,4.35
335,dev-asangbam-amYKxUUet60-unsplash.jpg,4,1,1,4,4,3,2,2,0,0,4.428571
336,nico-marks-mFcc5b_t74Q-unsplash.jpg,4,5,1,10,8,9,5,1,0,0,4.603704
337,gita-krishnamurti-6B4KC-eWJDs-unsplash.jpg,2,5,6,9,2,6,6,3,0,0,4.5496035
338,cowboy-67630_1920.jpg,7,3,3,8,6,5,5,2,0,0,4.230769
339,joel-muniz-juKjPjVBza8-unsplash.jpg,0,2,6,3,15,6,4,3,0,0,5.0731707
340,young-2807688_1920.jpg,4,9,2,8,5,9,6,4,3,0,4.8333335
341,clem-onojeghuo-1qyw0De2XC8-unsplash.jpg,4,5,2,6,7,6,5,1,0,0,4.2875
342,boy-2145113_1920.jpg,6,4,7,4,8,6,5,2,1,0,4.427536
343,pexels-cottonbro-4431047.jpg,1,2,1,2,0,1,0,1,0,1,4.4444447
345,person-801789_1920.jpg,2,3,9,8,10,6,3,2,2,0,4.6413045
346,boy-1105361_1920.jpg,5,2,5,9,4,8,3,5,4,1,5.1086955
347,pregnancy-2594275_1920.jpg,3,2,2,3,5,4,3,1,1,0,4.626667
348,portrait-2529905_1920.jpg,2,2,3,3,3,1,2,1,0,0,4.117647
349,woman-1447084_1920.jpg,2,5,3,3,7,3,1,2,2,0,4.535714
350,selfie-543366_1280.jpg,0,3,6,9,12,5,4,0,0,0,4.6056914
351,man-3122063_1920.jpg,4,1,7,10,9,6,4,2,0,0,4.4666667
352,joackim-weiler-lxX0dJQHV3w-unsplash.jpg,3,9,6,5,9,6,5,2,0,0,4.301419
353,teenager-475189_1920.jpg,2,1,5,6,5,4,3,2,0,0,4.607143
354,old-man-971889_1920.jpg,4,5,9,5,3,4,5,3,1,0,4.3170733
355,matheus-farias-fa314kBSJxo-unsplash.jpg,5,4,4,7,4,4,2,5,1,0,4.444444
356,carlos-arthur-m-r-mgLuffTBCWk-unsplash.jpg,3,6,4,4,7,5,5,5,1,0,4.8023257
357,coney-island-4488742_1920.jpg,1,8,5,9,9,7,3,3,0,0,4.445652
358,clem-onojeghuo-f1_w7Wrnabg-unsplash.jpg,3,2,2,3,1,2,2,3,0,0,4.4444447
359,jalen-terry-QmWqxITdWbI-unsplash.jpg,4,1,2,2,5,1,3,1,0,0,4.2105265
360,ashkan-forouzani-HF-pfqi3Cxk-unsplash(1).jpg,5,3,5,5,1,6,4,5,0,0,4.4368424
361,megan-bagshaw-VqblHgABSVA-unsplash.jpg,2,4,2,6,5,3,2,0,0,0,3.94
362,happy-4895044_1920.jpg,3,2,4,4,2,3,5,1,0,2,4.8461537
363,head-shoot-1542339_1920.jpg,1,5,4,3,4,4,4,0,2,0,4.7976193
364,woman-2294787_1920.jpg,2,2,4,4,5,3,5,2,1,0,4.892857
365,mika-suYP9jClcSA-unsplash.jpg,3,4,7,5,9,2,4,1,0,0,4.081081
366,man-931974_1920.jpg,7,5,5,3,4,9,3,6,0,0,4.476744
367,pratik-gupta-PeG9dqAbyjE-unsplash.jpg,1,3,2,3,2,2,2,0,0,0,4.28125
368,fares-hamouche-3mv2czJrEiw-unsplash.jpg,0,2,1,2,2,2,1,0,0,0,4.4
369,dollar-gill-Ofcqtn296M0-unsplash.jpg,3,2,10,6,3,5,4,2,1,0,4.418919
370,business-man-1385050_1920.jpg,4,5,3,8,6,7,6,2,1,0,4.55
371,woman-69712_1280.jpg,2,2,1,11,5,2,2,0,0,0,4.16
372,beard-4136705_1920.jpg,2,3,6,9,9,10,3,2,0,0,4.661111
373,md-rakib-SW_pFXUOjTQ-unsplash.jpg,3,7,3,5,3,12,6,4,3,0,5.0567374
374,shilja-74758_1920.jpg,0,2,4,5,9,3,2,0,0,0,4.5641026
375,welshman-3654545_1920.jpg,0,4,4,6,15,6,7,2,0,0,5.0
376,wilfried-vowoto-QlRYZr7CNxg-unsplash.jpg,3,2,2,2,2,3,2,1,0,0,4.1764708
377,mojtaba-ravanbakhsh-C1FZr9CIC5U-unsplash.jpg,2,5,5,8,6,4,5,1,3,1,5.003788
378,musician-1380216_1920.jpg,5,5,4,8,6,7,1,2,5,3,4.989362
379,woman-4804268_1920.jpg,3,2,3,1,2,8,3,3,0,0,4.92
380,man-1613566_1920.jpg,2,6,5,9,8,6,7,2,4,0,4.933333
381,mohammad-faruque-SpIKPT8zeAs-unsplash.jpg,6,1,6,7,6,9,6,2,2,0,4.722826
382,sport-1815798_1920.jpg,2,7,4,6,6,11,3,4,0,0,4.692592
383,muhammad-ali-2LTkVBl6ViM-unsplash.jpg,4,3,1,8,10,4,2,2,0,0,4.361111
384,pexels-cottonbro-6214874.jpg,1,1,2,1,0,2,1,0,1,0,4.5555553
387,pexels-cottonbro-6616672.jpg,0,1,1,3,1,2,1,0,0,0,4.5555553
388,pexels-hoang-gia-huy-6465256.jpg,2,0,0,2,1,2,0,0,1,0,4.5
390,pexels-jaysen-scott-1858490.jpg,1,1,2,1,0,3,0,0,0,1,4.5555553
391,luke-2373974_1920.jpg,5,2,4,6,10,9,7,2,0,0,4.8020835
392,face-977177_1920.jpg,3,1,4,4,2,6,3,2,0,0,4.64
393,portrait-3756873_1920.jpg,3,1,6,5,5,9,9,2,3,0,5.177778
394,beard-1866984_1920.jpg,0,1,6,4,15,3,2,6,0,0,5.175
395,people-875597_1920.jpg,5,2,2,3,10,5,10,3,0,0,4.9924245
396,girl-526707_1920.jpg,1,2,5,5,6,3,4,2,0,0,4.714286
397,farhan-shaikh-9TYryqt3wLk-unsplash.jpg,2,6,7,2,8,9,3,1,0,0,4.368421
398,metin-ozer-iSmTwuKTNDo-unsplash.jpg,3,0,5,3,8,4,2,2,0,0,4.5925927
399,temitope-olukayode-bNl3lzD0LpU-unsplash.jpg,1,1,1,6,6,0,1,0,0,0,4.25
400,engin-akyurt-VwqQ-eJnz8o-unsplash.jpg,2,2,10,4,7,5,4,2,0,0,4.4722223
401,seni-oremodu-A7UFsx5NZMY-unsplash.jpg,4,1,8,6,5,8,4,0,0,0,4.3378377
402,imansyah-muhamad-putera-KchIV_GDy6U-unsplash.jpg,3,3,4,6,7,7,5,6,2,0,5.177778
403,ashkan-forouzani-SNYaOnl22u8-unsplash.jpg,2,3,4,1,3,1,2,0,1,0,4.0
404,man-3786991_1920.jpg,4,5,4,5,10,6,6,2,0,0,4.523256
405,oladimeji-odunsi-pV2Kw7Tts14-unsplash.jpg,2,1,3,2,2,2,3,2,0,0,4.6944447
406,jassir-jonis-OHVBfnxiokY-unsplash.jpg,0,4,3,9,5,8,5,6,1,0,5.3115945
407,brendan-hollis-00pYNLXfhFI-unsplash.jpg,2,3,7,7,8,6,4,3,2,0,5.051852
408,ruslan-ihnatenko-2Bb2auSD1hY-unsplash.jpg,1,1,1,1,1,5,0,0,1,0,4.909091
409,male-model-1221915_1920.jpg,5,0,5,6,8,6,7,7,0,2,5.393617
410,aserusainhuu-veaARmpXY88-unsplash.jpg,3,4,2,5,11,6,7,1,3,0,5.1444445
411,wells-chan-SDZvNIBjkx0-unsplash.jpg,0,3,2,10,8,7,7,1,0,0,5.1626987
412,portrait-3275985_1920.jpg,2,2,6,6,7,1,6,4,3,4,5.624031
413,jassir-jonis-QWa0TIUW638-unsplash.jpg,4,4,6,5,8,5,2,4,1,0,4.5795455
414,african-american-1180847_1920.jpg,2,1,6,6,4,4,4,3,0,0,4.733333
415,basketball-888531_1920.jpg,3,4,6,7,8,10,3,0,4,2,4.9787235
416,yogendra-singh-DFyFd76t1NY-unsplash.jpg,1,1,3,5,3,2,2,1,0,0,4.5
417,tobias-nii-kwatei-quartey-RVa0FzYg9WE-unsplash.jpg,0,3,2,9,5,6,7,7,1,0,5.5487804
418,brittany-bendabout-dxSOJGYFJ6Y-unsplash.jpg,0,4,5,8,9,9,6,2,0,0,4.9204545
419,amine-bashir-inTUOzVxdOA-unsplash.jpg,2,4,8,5,4,4,2,0,3,0,4.3379626
420,arno-senoner-5UCPo5N2cyg-unsplash.jpg,2,3,3,1,8,3,5,1,0,0,4.6923075
421,muhammad-murtaza-ghani-nUjfEYmJYl0-unsplash.jpg,6,2,0,1,2,2,3,1,1,1,4.4210525
422,karsten-winegeart-U-jSHnClgNU-unsplash(1).jpg,1,1,4,5,2,3,3,0,0,0,4.4210525
423,cafe-4730085_1920.jpg,3,3,3,2,3,3,2,3,2,0,5.0384617
424,guy-1079623_1920.jpg,3,0,1,1,8,1,4,0,0,0,4.6666665
425,taylor-wright-XLqe-qr2OK8-unsplash.jpg,2,2,2,1,3,2,3,0,2,0,4.638889
426,amr-taha-EbWk-8X2LSI-unsplash.jpg,4,5,4,7,6,7,7,5,1,0,4.8368793
427,woman-3718859_1920.jpg,3,3,1,5,5,8,1,2,0,0,4.571429
428,alex-avalos-Mfoj3mxvYl8-unsplash.jpg,0,3,8,4,5,12,4,2,1,0,5.097561
429,man-352563_1280.jpg,2,6,6,7,7,5,6,0,0,0,4.3333335
430,luca-pellegrini-pRopJ47ilxg-unsplash.jpg,0,1,5,7,11,8,7,1,0,0,5.104651
431,man-496471_1920.jpg,4,5,3,7,8,6,5,6,2,3,5.29
432,tyler-nix-PQeoQdkU9jQ-unsplash.jpg,1,3,1,4,2,5,2,0,0,0,4.6491227
433,beard-1834429_1920.jpg,0,5,5,9,10,7,8,2,0,0,4.892361
434,portrait-750780_1920.jpg,0,4,2,5,3,4,8,1,0,0,5.0740743
435,man-2590836_1920.jpg,1,1,3,4,5,1,1,1,0,0,4.352941
436,portrait-2650253_1920.jpg,2,1,2,5,2,5,1,8,0,0,5.423077
437,young-man-1990618_1920.jpg,5,3,7,4,6,6,6,6,1,0,4.890071
438,ronny-sison-7eDUHk7Jb_o-unsplash.jpg,1,6,1,2,6,4,5,1,0,0,4.6538463
439,jyotirmoy-gupta-fbUvVn1_ViQ-unsplash.jpg,2,1,3,4,3,2,0,1,2,0,4.6578946
440,reza-biazar-eSjmZW97cH8-unsplash.jpg,3,4,5,11,6,6,2,5,3,0,4.876812
441,salman-ahmad-JBxAQ_Blorw-unsplash.jpg,6,2,4,5,7,5,5,0,0,0,4.1764708
444,pexels-rodney-gainous-jr-2719416.jpg,0,2,1,2,1,0,2,1,0,0,4.6666665
445,pexels-streetwindy-4055355.jpg,1,0,3,2,1,0,0,0,1,1,4.6666665
447,austrian-national-library-NiwBev0Fosk-unsplash.jpg,3,3,6,9,8,4,8,2,2,0,4.8097825
448,woman-4791398_1920.jpg,0,2,2,5,7,6,3,1,2,0,5.285714
449,man-1209494_1920.jpg,5,1,6,5,6,13,7,0,1,0,4.7954545
450,morgan-vander-hart-GVB-E8mr4Xk-unsplash.jpg,0,4,1,5,7,12,6,2,0,0,5.1581197
451,close-up-1868524_1920.jpg,2,3,6,7,7,7,2,1,0,0,4.4305553
452,foto-sushi-6anudmpILw4-unsplash.jpg,5,2,3,7,12,7,1,5,2,0,4.82963
453,people-4919068_1920.jpg,1,2,6,2,3,6,5,2,1,0,5.071429
454,kon-karampelas-5Mo6u9CQLTE-unsplash.jpg,3,3,4,6,8,3,7,3,0,0,4.8289475
455,hairdresser-4564268_1920.jpg,0,1,4,9,7,3,1,2,0,0,4.6666665
456,redheads-4606477_1920.jpg,4,4,1,4,7,1,2,2,1,0,4.269231
457,face-1223346_1920.jpg,0,3,4,2,7,10,5,4,2,0,5.713675
458,selfie-4127339_1920.jpg,2,2,2,6,4,2,3,3,1,0,4.88
459,christian-buehner-hIbh3VlZgwU-unsplash.jpg,4,6,4,6,6,8,2,2,2,0,4.455284
460,zabih-khan-SQWDVRdjp2E-unsplash.jpg,4,5,5,4,8,5,7,5,4,1,5.2083335
461,woman-4134319_1920.jpg,0,1,5,3,5,8,2,2,0,0,5.0246916
462,charisse-kenion-bYxVLLifeIc-unsplash.jpg,4,3,4,7,6,4,1,5,2,0,4.766239
463,anastasia-vityukova-0jSd5XW58Ak-unsplash.jpg,0,3,3,10,9,11,2,2,0,0,4.9329267
464,people-1690965_1920.jpg,1,7,4,4,10,6,5,4,2,0,4.8840575
465,fitness-465202_1920.jpg,2,8,4,3,6,12,7,1,2,0,4.866667
466,chase-jiggliemon-wilson-tu_uBj2_oTQ-unsplash.jpg,2,5,3,1,9,4,4,1,3,0,4.8030305
467,man-943554_1920.jpg,3,3,6,8,8,5,5,1,2,0,4.6309524
468,man-2785071_1920.jpg,5,3,4,5,5,8,5,1,1,0,4.5405407
469,portrait-1469500_1920.jpg,3,3,7,6,5,5,6,3,4,2,5.40942
470,ronny-sison-3vzaG52ZCJY-unsplash.jpg,2,0,0,2,1,1,3,2,1,0,5.5833335
471,engin-akyurt-lyh6c9MLdBY-unsplash.jpg,0,1,6,3,6,4,4,1,0,0,4.88
473,damir-yakupov-rsx0Bj6s770-unsplash.jpg,1,0,2,2,4,0,0,0,1,0,4.4
474,smile-2583221_1920.jpg,4,3,6,7,8,9,7,5,0,0,4.877551
475,126.jpg,5,3,6,5,6,4,2,1,3,0,4.4313064
476,people-1731137_1920.jpg,4,2,0,3,2,4,3,2,1,0,4.7619047
477,zulmaury-saavedra-Z9GKfYmWOAM-unsplash.jpg,1,1,6,2,3,3,4,0,0,0,4.5
478,man-1209137_1920.jpg,0,0,6,5,13,8,8,1,1,0,5.2906976
479,people-2587179_1920.jpg,1,0,2,0,2,2,2,0,0,0,4.7777777
483,guy-615808_1920.jpg,0,1,4,7,9,7,7,1,0,0,5.0878377
484,woman-1018284_1920.jpg,1,1,3,5,3,4,6,0,0,0,4.8125
485,person-4556344_1920.jpg,3,3,6,3,4,13,7,3,2,0,5.2234044
486,robert-lazar-gln1ySXJJbU-unsplash.jpg,5,3,4,5,9,6,3,4,0,0,4.5384617
487,teen-722645_1920.jpg,4,6,2,7,6,2,6,5,3,1,5.1666665
488,sincerely-media-_IdTrwVwdWI-unsplash.jpg,1,2,4,6,4,2,1,4,3,0,5.089286
489,man-921004_1920.jpg,2,3,6,5,4,10,3,1,0,0,4.5833335
490,demorris-byrd-ORLHeCxK3xA-unsplash.jpg,0,3,1,3,5,14,4,3,0,0,5.57619
491,jeremy-bishop-ctAsm_deVVk-unsplash.jpg,0,4,3,10,9,8,5,2,0,0,4.9404764
492,happiness-4067230_1920.jpg,2,4,7,3,2,9,3,7,2,3,5.616279
493,europeana-m9LowiQVMLA-unsplash.jpg,0,0,5,2,4,5,0,0,0,0,4.5625
494,hust-wilson-o0ggKYPgnzg-unsplash.jpg,0,0,3,5,1,2,4,0,0,0,4.9333334
495,business-1323472_1920.jpg,4,1,2,9,7,6,4,5,0,0,4.9761906
496,hamid-tajik-FjT7kFSFczs-unsplash(1).jpg,5,5,5,3,2,2,8,3,0,2,4.7252254
497,headphones-4602763_1920.jpg,0,4,1,12,2,7,7,6,0,0,5.366279
498,man-4568762_1920.jpg,3,0,8,6,3,4,6,1,0,0,4.5151515
499,moroccan-1270331_1920.jpg,3,3,6,5,4,9,3,1,1,0,4.6373878
500,princess-Lo9qLgRIUIs-unsplash.jpg,0,3,3,6,3,5,2,3,0,0,4.88
501,businessman-805769_1920.jpg,4,3,2,7,7,4,6,3,0,0,4.7894735
502,brian-lundquist-3_WZlLre0rY-unsplash.jpg,3,4,2,4,4,5,6,3,1,0,4.821429
503,brenna-huff-0bayIkan-Ao-unsplash.jpg,1,2,6,2,4,8,1,3,1,0,4.964286
504,african-2197414_1920.jpg,2,3,3,5,2,3,4,1,4,0,5.0740743
505,model-4668350_1920.jpg,0,3,3,4,5,5,1,4,1,0,5.1538463
506,boy-4754320_1920.jpg,2,2,7,9,9,3,6,4,0,0,4.9407406
507,athul-krishna-kmrgLHTOo8s-unsplash.jpg,0,0,2,2,2,4,1,0,0,0,5.0
508,morten-pedersen-Z-bgD8pMv30-unsplash.jpg,2,1,0,2,1,3,1,2,0,0,4.8333335
509,ronny-sison-U9G_SPVlGd0-unsplash.jpg,1,0,2,3,1,2,0,1,1,0,4.818182
510,suzana-sousa-IC1_YWQn6so-unsplash.jpg,2,0,1,2,1,4,1,0,1,0,4.8333335
511,woman-3714620_1920.jpg,1,3,3,7,5,2,1,4,0,0,4.6153846
512,esvan-UvgK58_MU9c-unsplash(1).jpg,1,4,5,2,7,3,1,3,2,0,4.75
513,alex-ware-Paf7eZ_DD9A-unsplash.jpg,3,3,3,5,8,8,4,4,2,0,5.06746
514,ashkan-forouzani-rSUGzRIa-8M-unsplash.jpg,3,4,3,5,7,5,4,2,1,0,4.6936936
515,alyssa-graham-Rg0ul-v4d0A-unsplash.jpg,5,2,4,5,6,8,1,3,1,0,4.5416665
516,male-4443092_1920.jpg,3,1,10,3,7,9,5,5,0,0,4.965909
517,portrait-2612525_1920.jpg,3,0,2,1,4,7,2,1,0,0,4.85
518,gemma-chua-tran-UIZYDvmQg6U-unsplash.jpg,0,2,1,8,3,4,5,1,0,0,5.0416665
519,luiza-braun-_R3H5FaoBq4-unsplash.jpg,0,4,4,2,4,5,5,2,1,0,5.111111
520,shivam-singh-2_X6NMP-E_U-unsplash.jpg,0,2,3,5,4,11,8,7,2,0,5.8944445
521,ricardo-aguilera-FZ08deIUo7U-unsplash.jpg,4,2,1,10,8,4,4,5,0,0,4.8
522,alekon-pictures-iaoYtl50cVk-unsplash.jpg,3,4,1,4,5,7,5,1,0,0,4.707143
523,wesley-tingey-TvPCUHten1o-unsplash.jpg,0,2,4,10,9,12,7,3,0,0,5.2340426
524,african-american-2751286_1920.jpg,4,1,4,8,5,3,6,1,2,0,4.75
525,girl-1868930_1920.jpg,0,0,1,6,4,4,8,0,0,0,5.521739
526,metin-ozer-2jLCmcuwAc8-unsplash.jpg,0,4,5,4,10,11,6,0,0,0,4.9224806
528,indian-5449593_1920.jpg,0,1,1,1,1,2,2,0,0,0,5.0
529,pexels-dellon-thomas-2474307.jpg,0,2,1,2,1,1,0,1,0,1,4.888889
530,pexels-moh-mckenzie-3597035.jpg,1,1,2,0,1,1,1,1,1,0,4.888889
531,pexels-nappy-936117.jpg,0,2,0,2,3,0,0,1,1,0,4.888889
532,pexels-ketut-subiyanto-4473405.jpg,2,0,0,1,3,0,1,2,0,0,4.888889
534,shivam-singh-DOmEd6CYP5M-unsplash.jpg,5,2,6,3,5,3,4,1,2,3,4.9467597
535,amir-mohammad-jafari-tKEti7E86Kc-unsplash.jpg,3,6,2,5,6,7,6,3,1,0,4.73125
536,andreea-pop-ZR0Ij09RN9w-unsplash.jpg,0,5,2,8,6,3,0,3,0,0,4.4444447
537,himanshu-dewangan-brk2ZfYTOp8-unsplash.jpg,0,4,3,4,8,9,6,4,5,2,5.911111
538,bearded-1903465_1920.jpg,0,5,3,7,7,10,10,4,1,0,5.4479165
539,jen-theodore-i6iVOXfZM0s-unsplash.jpg,0,2,4,3,7,6,1,2,0,0,4.88
540,mbusowethu-radebe-CS2uCrpNzJY-unsplash.jpg,0,1,2,3,2,4,1,2,0,0,5.133333
541,mariana-sandulovych-m23wyWvZw2U-unsplash.jpg,0,1,4,3,10,8,3,2,0,0,5.2393937
542,toa-heftiba-U7NLqKoMmiQ-unsplash.jpg,0,4,4,3,7,3,2,3,1,0,4.888889
543,toa-heftiba-2O1EUSTRBrY-unsplash.jpg,0,2,5,2,2,3,3,2,0,0,4.8421054
544,ebuka-nwaju-erV_cqnFrOM-unsplash.jpg,3,0,2,2,5,3,4,1,0,0,4.8
545,man-3346780_1920.jpg,0,3,6,4,1,11,8,4,4,3,6.077778
546,jeff-tumale-C_JB2G5mSYQ-unsplash.jpg,0,2,6,8,9,7,5,2,1,0,5.071429
547,mohammed-hassan-MOR6bWWuy-A-unsplash.jpg,0,1,3,6,4,5,5,0,0,0,5.1066666
548,janko-ferlic-70NsMQvAYHE-unsplash.jpg,0,0,2,5,5,8,0,3,0,0,5.2291665
549,sam-rios-mKoLyYCXVnw-unsplash.jpg,0,1,2,1,4,3,0,0,0,0,4.5454545
550,vince-fleming-1NrzZHMFztA-unsplash.jpg,1,1,2,3,2,0,0,0,2,1,4.9166665
551,george-rinon-rJSfWc6qSI8-unsplash.jpg,1,1,0,4,1,2,1,2,0,0,4.9166665
552,isolated-4063379_1920.jpg,0,1,6,4,13,8,8,4,0,0,5.3863635
553,142.jpg,3,2,6,4,6,5,3,3,2,0,4.821429
554,girl-184596_1920.jpg,0,1,3,6,3,3,3,3,1,0,5.506666
555,awab-husameldin-4CxTSNe_8Qk-unsplash.jpg,0,1,3,2,1,4,2,1,0,0,5.1770835
556,mark-farias-dt60oksDTx8-unsplash.jpg,4,5,2,5,5,3,5,4,1,0,4.6952386
557,creating-a-brand-xcQWU0Eff-U-unsplash.jpg,0,6,4,7,8,5,4,3,0,0,4.859756
558,matt-sings-ixmVe2qr8TM-unsplash.jpg,4,0,4,7,2,5,5,2,2,0,4.909091
559,teenager-4985908_1920.jpg,0,2,2,4,6,5,5,1,0,0,5.16
560,portrait-4373381_1920.jpg,0,0,6,0,8,5,4,3,1,0,5.5185184
561,man-1242018_1920.jpg,1,3,6,10,7,6,5,5,2,3,5.36
562,ashkan-forouzani-gvjqEmux8SU-unsplash.jpg,2,7,1,6,7,6,6,6,2,2,5.4673915
563,charisse-kenion-AZRVxIyCLxY-unsplash.jpg,0,3,3,4,6,6,3,2,0,0,4.962963
564,jasmin-chew-WUVozkQFLz0-unsplash.jpg,1,4,3,1,3,8,4,2,1,0,5.111111
565,karsten-winegeart-uvMNz3ZS8J0-unsplash.jpg,1,2,4,1,4,1,4,3,0,0,4.95
566,girl-5852014_1920.jpg,3,0,2,2,5,3,5,0,1,0,4.952381
567,robert-godwin-cdksyTqEXzo-unsplash.jpg,3,1,2,1,5,3,2,4,0,0,4.952381
568,clem-onojeghuo-9y8HtS6Voi0-unsplash.jpg,0,2,2,3,4,4,0,1,0,0,4.625
569,helena-lopes-LSdo2qHFI8k-unsplash.jpg,0,2,3,4,5,4,4,1,0,0,5.0333333
570,sexy-man-3414909_1920.jpg,0,3,5,4,11,10,3,6,0,0,5.286822
571,yorkie-1393913_1920.jpg,0,0,6,4,1,3,7,2,1,0,5.47
572,face-2171923_1920.jpg,5,5,5,4,3,6,7,6,2,1,5.021739
573,lars-zhang-jVmrOAO4hZ0-unsplash.jpg,3,3,4,2,9,10,4,2,1,0,5.0496035
574,portrait-1944614_1920.jpg,2,1,4,6,3,2,6,3,1,0,5.126436
576,male-4948673_1920.jpg,0,2,6,9,8,4,6,3,3,0,5.2093024
577,john-mark-ramos-SGINHNM-vhk-unsplash.jpg,0,2,3,1,5,3,2,0,0,0,4.625
578,engin-akyurt-Obi2AUzEZyU-unsplash.jpg,0,2,3,6,5,6,4,1,0,0,4.962963
579,long-truong-kVNadxWFsGM-unsplash.jpg,3,3,3,5,5,6,4,4,1,0,4.9210525
580,ali-kazal-Su_3F-rsTFE-unsplash.jpg,0,3,2,6,2,14,6,3,3,0,5.654472
581,chirag-dulyan-qOd6UZdvMC4-unsplash.jpg,4,3,2,8,8,6,2,3,2,0,4.720834
582,where-is-pykh-_3vfugHP3Ro-unsplash.jpg,2,4,3,8,8,3,5,6,2,0,5.005682
583,asit-khanda-Oq_cWa7a67Y-unsplash.jpg,0,2,6,2,5,4,4,5,0,0,5.25
584,guy6.jpg,3,3,3,4,3,6,0,4,1,0,4.607527
585,model-3994985_1920.jpg,0,1,3,6,9,11,9,3,0,0,5.547619
586,teacher-1280966_1920.jpg,2,2,4,2,6,4,3,2,2,0,5.0
587,clem-onojeghuo-FbTOrJ2G8KI-unsplash.jpg,0,4,1,2,4,7,5,2,0,0,5.438272
588,happy-3004355_1920.jpg,2,4,3,8,8,7,6,3,2,0,5.0465117
589,young-4549901_1920.jpg,2,5,7,2,7,5,12,5,0,0,5.0780144
590,christina-wocintechchat-com-Zpzf7TLj_gA-unsplash.jpg,0,2,3,6,1,5,6,1,0,0,5.0833335
591,jasmine-b-qaSPhHr_Iug-unsplash.jpg,0,1,4,6,4,4,5,2,1,0,5.259259
592,sincerely-media-6ne7_M6R7gQ-unsplash.jpg,0,1,3,4,7,3,5,3,1,0,5.4814816
593,nature-3110567_1920.jpg,0,3,2,4,1,10,3,2,1,0,5.3461537
594,loren-joseph-11eY-tkB9VU-unsplash.jpg,1,2,3,5,3,6,3,3,0,0,5.0
596,jefferson-nnadiekwe-etYRmDQMcQQ-unsplash.jpg,3,3,6,2,1,4,3,4,1,1,4.857143
597,oladimeji-odunsi-aU_eOcelLhQ-unsplash.jpg,5,2,0,0,1,4,4,2,2,0,5.0
598,pexels-anete-lusina-5721443.jpg,1,1,1,2,1,0,0,1,2,0,5.0
600,muhammad-murtaza-ghani-iDN_Q0zSvY8-unsplash.jpg,1,1,0,1,4,2,1,0,0,0,4.6
602,little-5847117_1920.jpg,0,3,0,0,0,1,0,1,0,2,5.714286
603,pexels-alex-green-6625960.jpg,1,1,1,1,1,0,1,1,1,0,4.875
604,pexels-andrea-piacquadio-3831631.jpg,1,0,2,0,0,2,1,0,0,1,5.142857
606,pexels-andrea-piacquadio-3768877.jpg,0,1,2,0,2,2,1,1,0,0,5.0
607,pexels-gaurav-ranjitkar-4095473.jpg,0,1,2,0,2,1,3,0,0,0,5.0
611,ashkan-forouzani-lxQw4HiwKBY-unsplash.jpg,0,2,5,8,8,2,7,2,0,0,4.954955
612,guillaume-issaly-cKuMOZ1-EKQ-unsplash.jpg,0,2,3,7,10,6,5,2,0,0,5.0857143
613,allef-vinicius-yOp7FXdn3cM-unsplash.jpg,1,1,5,3,5,5,2,2,2,0,5.0555553
614,hunter-newton-7eTWaJ4Ex8I-unsplash.jpg,0,4,2,5,12,9,5,5,2,0,5.45
615,girl-390568_1920.jpg,2,1,3,8,4,1,4,1,1,0,4.64
616,kazi-mizan-S3FoV56-Wbk-unsplash.jpg,2,5,4,6,5,5,5,5,2,2,5.2829456
617,tanaka-pendeke-iHfBBeiAVCE-unsplash.jpg,2,2,0,1,3,6,3,0,0,0,4.9259257
618,selfie-4302321_1920.jpg,0,1,6,9,8,12,7,3,3,0,5.4693875
619,amir-ahmadpour-UtaI5TkADPw-unsplash.jpg,1,2,9,7,2,3,4,2,4,0,5.063063
620,ashkan-forouzani-jXnCPQ5JTVo-unsplash.jpg,0,3,4,4,7,9,9,6,0,0,5.542636
